Date,fiveTwenty,returnsMarket,returnsYesterday,tenDayVolume,VolumeRank,^IXIC_growth_rate,^IXIC_volume_growth_rate,^GSPC_growth_rate,^GSPC_volume_growth_rate,^DJI_growth_rate,^DJI_volume_growth_rate,XLK_growth_rate,XLK_volume_growth_rate,open_growth_rate,high_growth_rate,low_growth_rate,volume_growth_rate,close_growth_rate
2020-08-19 00:00:00-04:00,0.13426484911153966,0.38874826451979716,-0.7078111891935857,0.14068226029450842,1,-0.5742645841862681,8.29743014752571,-0.44043954214108005,0.2706053875815906,-0.3066788015388733,12.77836115436144,-0.12164073145884968,59.45576707726763,1.4254160813368832,1.0021553235321834,1.4056115592844476,37.77623786371003,0.12547177771016216
2020-08-20 00:00:00-04:00,-0.9415455307973669,0.5180732696576288,2.0934999847192604,-0.4409354078344248,0,1.0630301888693516,20.553528119708965,0.31586327691348615,-6.7520410492787,0.16917564341862867,-2.2185834457073117,1.3312344650526553,-10.087503686953102,-0.20044974862992726,1.0498369182813772,0.10596756259200202,-12.801330236776653,2.2189717624294225
2020-08-21 00:00:00-04:00,-1.2317202995634935,2.475944643058516,2.934261165590346,0.8551552578942135,0,0.41588829566681085,-6.781285511953373,0.34411070444764214,2.155906080955039,0.6870997163787029,22.383845017238556,1.2708265971429267,19.414199796922603,3.0345422579176162,5.469082431687489,3.039325689413652,166.37952771789148,5.153232928019769
2020-08-24 00:00:00-04:00,0.05073372344099003,0.7718719952501878,-3.9572025610839834,0.7513533295101906,0,0.60043426375751,-0.5593885918321106,1.0043718303008653,6.8016924345436935,1.3538359851720916,2.9942047649710313,0.86483082196116,7.53502609787684,7.911125080274362,3.1373344556975935,3.9308238677083107,2.331811292133712,1.1960303669357852
2020-08-25 00:00:00-04:00,0.22672766797073127,-1.5291514052794737,-2.016398937429331,0.12347415746990079,0,0.7623210596084284,-11.056967581277144,0.35963511532906,-3.0923676540907885,-0.21202666053627972,-11.842242367406486,0.5043803355991416,13.306083719572271,-3.108053136391764,-2.799237004026045,-0.7140666524305672,-38.86307819676149,-0.820368570493546
2020-08-26 00:00:00-04:00,0.03820364175657474,-0.47618748296976415,2.1802751393692477,-0.013314904628557793,0,1.7319179179443367,-0.10819272116203704,1.0195626139483993,4.214298512811321,0.2955224089052022,-3.353820696176346,2.0324394277802638,-11.623237886644977,1.1888765509940225,1.4479159585356838,1.649702361011629,-22.91924749261923,1.3599065688757017
2020-08-27 00:00:00-04:00,0.18384944341469034,-0.3749298574702107,-2.555360811692353,-0.28227381951943215,0,-0.3405017035968405,2.18578605337143,0.16730440109038458,4.638503067030286,0.5659680311717707,23.624912098327577,0.0819978876491323,10.394217335844026,0.76278294444736,0.3878010437383672,-0.9993575959391099,-4.5821923858316405,-1.1954542428166515
2020-08-28 00:00:00-04:00,-0.19998865744310942,-0.8259085957775156,1.0334736680756906,0.11753673582317797,1,0.6046278217000989,-15.065118114675535,0.673256535528588,-2.208858183619866,0.5671700150027048,-8.55715486966414,0.8763865659044745,-27.960515455976054,-0.888764437316858,-0.817739957158814,0.6016273778830961,20.621732612290145,-0.16198057474096084
2020-08-31 00:00:00-04:00,-10.039060211883422,2.6446677294762777,3.553205883589128,0.5588334895636006,0,0.682563307191475,19.882973003471637,-0.21949627140287475,12.401932526993598,-0.7811104262274826,39.91453453778331,0.3166723697538787,45.42566029665613,1.2439383820701755,3.6044179173942092,1.1418702334579311,20.291371315887652,3.391225308848167
2020-09-01 00:00:00-04:00,-0.7067808055417691,1.6402055921969376,0.5920217781048676,0.23094038153468235,0,1.3945099510527026,-2.7959192148502954,0.7525003016613407,-5.6755774697121675,0.7583854726780803,-18.153174050877595,1.9101438910532842,34.51995798319327,4.060178062227715,2.900752178843047,3.5952235257294074,-32.677765928365055,3.9832470869530345
2020-09-02 00:00:00-04:00,0.29225957506004796,-1.9911366974036662,-6.055090620374848,0.26601665824474724,1,0.9780044890400408,13.423296668242646,1.5365910154807594,4.733645577582779,1.5878141445127891,27.420230981790695,0.8895328643099942,57.71534322950422,3.6381449795005683,2.359044395791332,-2.704358775937532,31.70220621383222,-2.0718435334218133
2020-09-03 00:00:00-04:00,-0.16911455280348076,-1.5621113719848245,-5.934245043147623,0.6204627506528057,0,-4.962831474198303,12.119697867596102,-3.512584371534122,14.34454470113884,-2.7757926195426164,20.49452280773294,-5.699436247675194,34.0809506126996,-7.762189389091933,-6.624150706688869,-5.118112793426366,28.72320969023432,-8.006088576569436
2020-09-04 00:00:00-04:00,1.6067583919125383,1.0384594522618784,8.072279553741412,-0.024351580389673565,0,-1.2652161484430269,-4.04411188328806,-0.8133027264274895,-9.632051597876966,-0.5634660184215323,6.854540979571744,-1.394112053576324,15.476164100291712,-5.389641495417086,-3.989436116859657,-7.9750967697659,29.11790235699123,0.06619097717197597
2020-09-08 00:00:00-04:00,1.8810511124559375,-1.622422221834351,-6.795672361370119,-0.5133995807340569,0,-4.114152829024976,-8.846430338620682,-2.7756342102361,5.758642131064806,-2.2479399316382542,-16.379707474375216,-4.520828668519528,-23.477476728457635,-5.097013246619442,-3.807582380991581,1.6142300216627659,-30.438487200517606,-6.729481384198143
2020-09-09 00:00:00-04:00,1.0217771731485883,0.6713882282951212,10.718119377616187,-0.16322337433201659,0,2.709047999938785,-9.083786122875392,2.014498633677464,-16.22830095029536,1.598421244311976,-20.70550562958372,3.2629944816182865,-23.143559184628625,2.904771090972469,0.12604640019748814,2.2896552388660396,-23.52374975471827,3.9886379934180427
2020-09-10 00:00:00-04:00,1.1582808741806474,-1.5776900727036545,-7.253201907417006,0.09244708914358951,1,-1.992268004866704,8.149189164831316,-1.758479659017942,7.021197603572271,-1.4526978779731303,-3.851581666992332,-2.258289347466891,-12.70668065833329,2.643710396077048,1.1415284784128898,-2.3945746684008284,3.01451617916757,-3.2645639139989635
2020-09-11 00:00:00-04:00,1.026638916667035,-0.8880073439835435,1.9516588192032502,0.12041400924614623,0,-0.6047849782590431,-5.462485774776626,0.053307219059406385,-11.845659989117596,0.4759852756175631,-1.6980919047081433,-0.7642842133842143,15.747840223234032,-4.810584414896768,-4.373456651728769,-2.2222380240430106,-0.7758083417089834,-1.3129050947957133
2020-09-14 00:00:00-04:00,0.9449573031711467,0.6715363356256079,4.312919361812484,-0.2232196502909854,0,1.871282571991184,2.957372081812548,1.2741829089357504,3.4902118277454264,1.184463636923283,-12.537615142535552,2.098073637735176,-33.46086788066641,0.13093899775029616,0.6074914280082666,2.545470981283837,-22.50919632445595,3.0000142670167707
2020-09-15 00:00:00-04:00,1.0864015444472017,-1.4370506669479928,-2.8439902254359994,-0.1974481725415633,1,1.2089549470456262,1.297620672033739,0.5219359577689042,5.66754697128331,0.008107400025880729,8.869336835193685,0.9884727637755164,-26.161535288837136,3.1467828950386245,2.5015011093094452,0.7180733599879252,31.745892439605818,0.1560240415807712
2020-09-16 00:00:00-04:00,0.8140440236487161,-0.7888317147854997,-3.1073835703869124,0.013396563898357416,0,-1.2497460486567302,-2.8549091283665784,-0.4618946596211537,16.30956400858723,0.13138225475863852,0.513847341503415,-1.5454631954841536,7.538717662263705,-2.6197883142509926,-2.3815525154233796,-1.3819178357179829,-16.227618851615556,-2.951359528806141
2020-09-17 00:00:00-04:00,0.892797719380357,-0.5290219714030615,1.3549880595862596,-0.10830678450295891,0,-1.2686289053217337,1.6881365517316338,-0.8412365876402483,-7.185149081353703,-0.4651777217181685,4.939397575903026,-0.8284603851441252,54.828130569842635,-4.781751528690625,-3.2758737893209378,-2.97216353064087,15.084141997297639,-1.5963714692198816
2020-09-18 00:00:00-04:00,0.6675165888997817,-2.127282975205147,-1.5756244939129305,0.14612872757568393,0,-1.0723830833645143,53.981834758870725,-1.1182581807410497,61.56754584642361,-0.8764988820378017,59.80376460901584,-1.7235306862676603,37.60738859871857,0.6197782781811156,-1.176452061225175,-2.4100663572725667,61.28492059479471,-3.171995963132812
2020-09-21 00:00:00-04:00,0.5076404199742167,1.5569256166377754,6.204555383168675,-0.6682172918956808,0,-0.13416188946410168,-32.26412506142463,-1.1571097930805796,-31.659176982646542,-1.842979947387824,-25.053312533096705,0.8312788808828575,-8.260034036369202,-5.307987941092218,-0.6223069697540717,-2.8183767315246744,-31.831954104579896,3.032559420035863
2020-09-22 00:00:00-04:00,0.3870985976012294,-0.08958519575261409,-1.4609638860163976,-0.2527076605396563,0,1.7148462454012359,-9.882926554164728,1.0517945160813724,-17.81529216905462,0.5174673095426519,-19.657793224611385,1.5830692440502059,-33.46481926329666,7.78650862169461,2.4231009450721652,5.877809454690475,-6.46781167194137,1.5715955340194654
2020-09-23 00:00:00-04:00,0.13876074523370038,-1.3318064093724513,-5.76621196112832,-0.14071781767764566,0,-3.015872690686461,16.552124342898743,-2.3721455093028143,10.168297475663657,-1.9240888697515834,9.210401216961394,-3.1167837432124257,-7.164394182649758,-0.9407201885337613,-0.6645454322103173,-2.1894582566212573,-17.664980109846528,-4.194616427108855
2020-09-24 00:00:00-04:00,0.19088017578572203,0.7767458479361616,5.221497674132691,-0.07909331629880445,1,0.3694096957600479,-0.2674919215487237,0.29874591429570607,5.099060212622608,0.19545020358362475,-2.5377064879099853,0.5602632362251336,34.29588574224516,-5.778541104925427,-1.6590883198385864,-1.6577689013751784,11.295612289649526,1.0268812470238364
2020-09-25 00:00:00-04:00,-1.0800419081154782,1.3645136532607893,2.724728068218174,-0.16941495716331761,0,2.2609065331040012,-7.368171184134531,1.59767237756141,-17.353409011890687,1.3369964904051512,-13.155132757196132,2.3903718552848563,-39.298210348444975,3.0997399295030093,1.9863914023934504,2.5428499998393805,-10.588738864681924,3.7516093152420105
2020-09-28 00:00:00-04:00,1.4574579821854903,1.2221030616736666,-1.3647000278812937,-0.013827997282731841,1,1.8689658659109654,-5.112713227854293,1.6110590199083896,3.880283856515221,1.5091639025986314,3.3324762149652853,1.9132957408343865,-9.589891651920146,6.0684526748916445,2.561382667624601,4.746003255058784,-8.207017670191108,2.3869092873607167
2020-09-29 00:00:00-04:00,1.3821968333678523,-0.98554443161459,-3.14370561676931,-0.4764922398814881,1,-0.29035471587268713,-5.643504262557986,-0.48126645432444715,-7.322869921106778,-0.47636347955988256,-24.396556014532422,-0.3358759063396999,19.331318819678135,-0.39997341471369463,-0.008682408296978306,0.700470530481101,-27.81254630557759,-0.7567963294085933
2020-09-30 00:00:00-04:00,2.252531359076354,1.0174484988797967,2.2643696862641782,-0.0704422685065292,1,0.7420650470219448,25.717902414843152,0.8253718228220741,29.4148170603481,1.1985689569871782,48.9533276282009,0.838154129715063,7.037552155771909,-0.6634768748181585,1.6910880671333395,0.044019039951259664,43.56212681949081,1.507573356855585
2020-10-01 00:00:00-04:00,1.4284905135277601,-0.3555856057099981,-0.6613487088664716,-0.36577108483791604,0,1.4237731001536469,-5.978693291837123,0.5292907769290922,-13.976583998784465,0.1267063313796335,-17.478731631863887,1.0539941744688752,21.31873252562908,3.3834325500554208,0.39229791752160015,1.945087432784809,-18.61206432512448,0.8462246479891133
2020-10-02 00:00:00-04:00,1.3441901196277533,-0.7949355630175962,-4.07424299497996,-0.8734862063577876,0,-2.220368318034316,-6.849646771012752,-0.9577652178616392,-2.481637939916692,-0.4820445192203815,5.1733833177132205,-2.535389865186277,37.579589605708286,-4.0377409138435905,-1.9962595996481647,-3.116635542831847,24.622374707631046,-3.2280183469908463
2020-10-05 00:00:00-04:00,2.9420378791784,1.218157372273047,6.307124776218975,-0.6013678951948911,0,2.3247878019402535,-2.883283174907747,1.797270867614209,-7.105590187111021,1.6827412712889567,-18.983119892048784,2.192440515793792,-67.06020680990883,0.9035404779974332,1.1094750613000803,1.1851758831830983,-26.582591630272546,3.079106429228129
2020-10-06 00:00:00-04:00,1.4935766071716252,-1.5097297406532866,-5.9460684455601935,-0.15416667381818328,0,-1.5697399364210551,21.166030155191073,-1.3973515692226712,20.599178925020034,-1.335342847928378,36.71160554350901,-1.5494553527649502,118.91513047446742,1.5713971503620972,-0.45436224643076173,-1.1448853474806509,52.00717594814945,-2.866962016332064
2020-10-07 00:00:00-04:00,1.3789393352183659,0.026814683102871398,4.5636748391663655,-0.39128232364450827,0,1.882631446703864,-10.935877348005906,1.739675486921799,-14.340536085992916,1.910869414323968,-24.430499046042797,1.8332626703160049,-51.63314992815182,-0.933441758967346,-0.4908694016189763,1.6748323914454577,-40.03091056123226,1.696712822834301
2020-10-08 00:00:00-04:00,0.31894724732397844,-0.6999553641074537,-1.792304832738889,-0.6369907608253188,1,0.4961095094673684,-10.309990104250566,0.8010123642494982,1.3864604495707367,0.431215208608271,-4.258555133079844,0.5180095929324446,-22.188356269819277,1.4220820656358546,0.7356050992938235,0.40304253151033365,-13.806853968548982,-0.09559200990458816
2020-10-09 00:00:00-04:00,1.3323182602238002,0.41812530779954854,1.8351934317575536,-0.39943507723727484,1,1.3918241202884873,-0.09522261850797298,0.879353312061526,1.9766575999834446,0.5677668626902443,2.954725972994443,1.5290997148728946,42.690116325077156,-0.8343928864426253,0.5154795938720369,0.28800180726975544,20.400420713679914,1.7396014218529654
2020-10-12 00:00:00-04:00,0.6528789151600458,2.3476425217182806,4.612452667552147,0.8624269039412017,0,2.558902074986724,10.866866615490412,1.641581296364758,-12.888397577134391,0.8766922513473663,52.34686005246103,2.729246624725201,32.8476160106479,4.146422935409122,6.991451051171049,3.7939420691740056,139.0152317900562,6.3520540894051125
2020-10-13 00:00:00-04:00,0.6965512410369541,-2.632492471194176,-9.004794305892826,1.261510776913717,0,-0.10406790726970039,-6.458122588499959,-0.6306918994084421,5.103383239807213,-0.5468881753303956,6.569032571706379,-0.6398911702690135,-8.08816623007963,4.339491231090076,0.16775288370736163,0.3101919869219705,9.20117988500866,-2.6527402164877145
2020-10-14 00:00:00-04:00,0.8055274440117647,1.3071869488280745,2.727073781330125,0.05524940878842875,0,-0.8021807225404909,-6.1560813729833574,-0.6623141753502759,6.851374927307474,-0.578143801208153,-29.520442493014766,-0.5298731711294469,-17.485153686314135,-3.408623613636652,-1.8821169399480198,-0.025060577852586974,-42.54880770630941,0.07433356484241038
2020-10-15 00:00:00-04:00,0.6076685643830458,0.28425155388919016,-0.4704186316999648,-0.024347142171120783,0,-0.46615352189578463,-2.4964740309816102,-0.15277553060997207,-3.471806474519956,-0.0694423134249833,-11.289104638619197,-0.4507583503460033,-9.281684326407047,-1.884306383747092,-1.487453502214453,-1.2289024198601783,-25.31503795318223,-0.3960850668575544
2020-10-16 00:00:00-04:00,0.5259896324697051,-2.0373568591366045,-1.0039667652560036,-0.20093130386653393,0,-0.3612004098706767,-4.7602149599882075,0.013491955745537076,25.86835993609966,0.3934531630958249,8.268985225269043,-0.2881310244422841,-12.444444444444446,2.1563320567877353,0.28878382641983613,0.558608474032285,2.5183192488930306,-1.400051832113558
2020-10-19 00:00:00-04:00,-0.45059895591178495,-1.341567212246408,-1.154134493821135,0.10068209663830693,0,-1.6508478266271776,9.802082741286643,-1.6329861778318078,-12.733493599656997,-1.436363575535915,0.7188184421856647,-1.832890159436129,43.937215224961456,-1.0883895726236936,-0.9296618813735558,-2.6512862189136066,4.545738159242529,-2.554186325934693
2020-10-20 00:00:00-04:00,1.212432626556868,0.921364500188636,3.8733814354036777,-0.25671432119628895,0,0.32764827183890954,0.9383420419220023,0.4727334073110212,-4.234334210037449,0.40208353320903,-2.364092556453856,0.3448219203291414,-12.336005392263061,-3.134376837124686,-1.1958072031307165,-0.025940441668603764,3.1369545413476363,1.3191951094689847
2020-10-21 00:00:00-04:00,1.4764579195933525,-0.4852891825324636,-1.8638428218759717,-0.04905770544966223,0,-0.27612409718876796,-1.217365044273,-0.21956999281005363,4.750309480965331,-0.3460718499251447,-14.505168180001139,-0.1508623018798394,-16.440349841418033,0.40446223050478736,-0.2269462665364319,0.709144360028513,-27.70991378652138,-0.5446477124069871
2020-10-22 00:00:00-04:00,1.6491683121859382,-0.6649828339769775,-0.41368883993891936,0.1321996601380045,1,0.18563265651803107,-0.9595334711923642,0.5218925396392127,1.6593728983713252,0.5417773820716398,10.319951907020242,-0.47007674620643813,10.800374636454757,0.668546761443789,-0.5644035764662991,-1.5972570333746994,13.388032819691809,-0.9583365523459064
2020-10-23 00:00:00-04:00,1.4410255831793046,-1.5358668763199839,0.3449542829943364,-0.12641128358664272,0,0.36737764588716804,-8.400309839139908,0.3445761353703114,-12.474892499149103,-0.09903462245443029,5.140469847420692,-0.10963646893195067,-23.531854312492584,-0.9025018063503865,-1.2622743349442578,-0.27051969715636837,-19.0369455230027,-0.61338226935157
2020-10-26 00:00:00-04:00,1.2189345535554896,2.7290392575376763,0.622080377634382,-0.9164537573354044,1,-1.6395501257923661,1.8925027896374846,-1.8589516294535646,9.601544528425897,-2.2946051410095425,16.369133314137628,-2.1698659218555183,76.37499030331239,-2.044843316396927,3.622440347683664e-06,-1.2250590232960268,35.45740354548603,0.008698108282811923
2020-10-27 00:00:00-04:00,1.1765122741250567,0.4946822927608204,1.3385419084889216,-1.336463285036228,0,0.6374642083539106,-3.1303235468472135,-0.30256189119989285,-0.9947004280135174,-0.8025586044078548,-9.340591364592354,0.5005406894251996,4.813845578695042,1.2981316703092993,0.6263406188796949,1.4705952208714956,-17.50002458634591,1.3472400167717336
2020-10-28 00:00:00-04:00,1.8747494133372788,-0.28646638797796714,-5.978463230032838,-0.06145167726648077,0,-3.7307886361706455,26.601648431284765,-3.5287878760604796,29.718604885927725,-3.434561874122266,35.41211790393013,-4.242153333642462,71.81717091183752,-0.380985065336914,-1.5774244041122265,-3.0033237993949746,55.984819586288204,-4.631223213261104
2020-10-29 00:00:00-04:00,0.8206077704928092,0.8838316463879531,8.336264933049575,0.30641083202908687,0,1.642179549945344,-17.46512698788254,1.1947330894238384,-4.437963645702214,0.524737642226003,-15.394537942154596,1.6679987679960595,-40.74781876018878,-2.3294192018295856,1.2994919675209715,0.9901007438374521,1.5224631750659023,3.705041719788471
